,GEOID,geometry,P_WrkAge,Pct_AO1,R_HiWageWk,D1B,D1C,D3A,D3AMM,D3APO,D3B,D4A,D5AR,D5CRI
12285,360610255000,"POLYGON ((-73.955661 40.844661, -73.954312 40.847732, -73.954194 40.848003, -73.953988 40.848468, -73.952829 40.851106, -73.952565 40.851537, -73.952128 40.851448, -73.947005 40.850459, -73.94674 40.848482, -73.946701 40.847673, -73.946795 40.847453, -73.946894 40.847231, -73.946813 40.846828, -73.946528 40.846518, -73.946574 40.846289, -73.946451 40.84596, -73.946287 40.845576, -73.946201 40.845017, -73.946049 40.84458, -73.946176 40.844037, -73.946294 40.843681, -73.947721 40.841448, -73.955727 40.84451, -73.955661 40.844661))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
12286,360610261004,"POLYGON ((-73.934239 40.848626, -73.932849 40.848038, -73.931393 40.847428, -73.931851 40.846803, -73.933307 40.847412, -73.934693 40.847999, -73.934239 40.848626))",0.622,0.124767225,181.0,403.4182827,29.3462655,23.62501473,14.50203357,9.122981158,79.26403728,162.28,813873.0,0.666779999
12287,360610261007,"POLYGON ((-73.936126 40.84355, -73.935901 40.843858, -73.935653 40.844201, -73.935181 40.844846, -73.933716 40.844247, -73.934213 40.843569, -73.934454 40.843246, -73.934671 40.842958, -73.9357 40.843376, -73.935921 40.843466, -73.936126 40.84355))",0.665,0.428838951,224.0,302.0658969,1.582417388,26.12706768,18.22800335,7.899064335,0.0,0.0,743192.0,0.608873326
12288,360610273004,"POLYGON ((-73.937819 40.852128, -73.936893 40.851902, -73.936545 40.852611, -73.935716 40.852339, -73.936342 40.851086, -73.936661 40.850448, -73.937365 40.850645, -73.938284 40.850909, -73.937819 40.852128))",0.744,0.174129353,437.0,259.1418907,8.517755738,38.04042536,23.26431793,14.77610744,123.2562566,160.93,720740.0,0.590479124
12289,360610279007,"POLYGON ((-73.930822 40.856216, -73.930687 40.856391, -73.930537 40.856541, -73.930391 40.856675, -73.930241 40.856781, -73.930094 40.856859, -73.929884 40.856953, -73.9297 40.857, -73.929553 40.857025, -73.929309 40.857056, -73.929037 40.857075, -73.928859 40.857072, -73.928772 40.857069, -73.928675 40.85705, -73.928721 40.856673, -73.928766 40.856681, -73.928843 40.856688, -73.928952 40.856697, -73.92914 40.856698, -73.929326 40.856685, -73.929507 40.856657, -73.929682 40.856615, -73.929833 40.856555, -73.929974 40.85648, -73.930105 40.856393, -73.93022 40.856295, -73.930319 40.856188, -73.930399 40.856075, -73.930686 40.855684, -73.931059 40.855856, -73.930822 40.856216))",0.629,0.059233449,152.0,476.7066975,2.953050339,38.66235108,0.390793896,38.27155718,360.1708939,138.14,637880.0,0.522594589
12290,360610285004,"POLYGON ((-73.929694 40.862215, -73.928599 40.862614, -73.927639 40.861127, -73.92733 40.860647, -73.92842 40.860242, -73.92865 40.860602, -73.928817 40.860862, -73.929694 40.862215))",0.804,0.078195489,284.0,303.6426888,8.448057686,38.0590759,31.49207363,6.567002276,242.6802048,296.39,621175.0,0.508908719
12291,360610291005,"POLYGON ((-73.926011 40.863575, -73.923767 40.864403, -73.923137 40.863416, -73.925373 40.862582, -73.926011 40.863575))",0.677,0.218283582,225.0,311.8486173,11.02495112,27.31006806,0.0,27.31006806,67.2333019,234.7,663415.0,0.543514594
12292,360610293005,"POLYGON ((-73.921884 40.8651, -73.919996 40.865797, -73.919362 40.864809, -73.92125 40.864112, -73.921884 40.8651))",0.602,0.14747191,206.0,458.8198333,11.99039172,16.39540598,0.0,16.39540598,119.9039172,312.48,646551.0,0.52969846
12293,360610317030,"POLYGON ((-74.024271 40.71394, -74.024131 40.714843, -74.023981 40.715839, -74.023637 40.718069, -74.023066 40.720414, -74.016864 40.719611, -74.013046 40.719086, -74.013287 40.718311, -74.01671 40.718702, -74.017416 40.714949, -74.017606 40.713648, -74.017211 40.713544, -74.016326 40.713411, -74.016387 40.713106, -74.016532 40.713008, -74.016593 40.712882, -74.01662 40.712662, -74.016546 40.712469, -74.01663 40.712117, -74.017338 40.712251, -74.017894 40.712356, -74.018589 40.712201, -74.024397 40.713111, -74.024271 40.71394))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
12294,360610317041,"POLYGON ((-74.018168 40.710925, -74.018053 40.711524, -74.017894 40.712356, -74.017338 40.712251, -74.01663 40.712117, -74.015786 40.711569, -74.014608 40.711108, -74.014358 40.711006, -74.014535 40.710375, -74.014697 40.709779, -74.014996 40.709844, -74.01638 40.710082, -74.01753 40.710369, -74.01763 40.710395, -74.018253 40.710485, -74.018168 40.710925))",0.663,0.136143746,758.0,210.3139626,146.1903649,33.60077119,3.703784558,26.05587412,195.0182928,339.3,862979.0,0.707010967
14078,360610238030,"POLYGON ((-73.949712 40.760329, -73.949431 40.760549, -73.948968 40.76109, -73.946626 40.763865, -73.944715 40.762879, -73.945705 40.761488, -73.945806 40.76145, -73.945964 40.761293, -73.947832 40.758989, -73.950108 40.760028, -73.949712 40.760329))",0.6272857142857143,0.2744180047142857,230.42857142857142,0.17452441842857144,0.031224588857142854,2.630193149857143,0.18997518542857142,1.9112135378571429,2.409711175857143,-99999.0,3314.714285714286,0.06367929214285714
14086,360610309001,"POLYGON ((-73.910393 40.87408, -73.910335 40.874122, -73.910203 40.874214, -73.909671 40.874589, -73.908556 40.873775, -73.908417 40.873746, -73.907452 40.873544, -73.907236 40.8735, -73.907 40.873455, -73.907007 40.873373, -73.907104 40.872978, -73.907905 40.872678, -73.90798 40.872572, -73.908249 40.872187, -73.908526 40.871792, -73.908605 40.871678, -73.908682 40.871758, -73.910485 40.874015, -73.910393 40.87408))",0.534,0.142767296,422.0,148.8478688,8.62826932,12.79028737,0.032006412,12.75828096,34.91218585,60.35,642427.0,0.5263198
14087,360610070024,"POLYGON ((-73.978607 40.745058, -73.976348 40.744092, -73.976758 40.743472, -73.979058 40.744444, -73.978607 40.745058))",0.5556666666666666,0.24477472133333333,354.0,151.411354,9.361853236666667,18.703080223333334,6.950319318,11.752760905666667,38.531201503333335,157.35666666666665,618908.0,0.507051439
14088,360610070011,"POLYGON ((-73.977673 40.742259, -73.975343 40.741274, -73.9758 40.740644, -73.978168 40.741643, -73.977673 40.742259))",0.5773333333333334,0.3467821466666667,286.0,153.9748392,10.095437153333332,24.615873076666666,13.868632223999999,10.747240851333332,42.15021715666666,254.36333333333332,595389.0,0.48778307800000004
14089,360610309002,"POLYGON ((-73.911457 40.875675, -73.911389 40.875639, -73.911309 40.875613, -73.911219 40.8756, -73.911127 40.875603, -73.91104 40.875622, -73.910962 40.875653, -73.910899 40.875693, -73.910807 40.875779, -73.9107 40.875856, -73.91058 40.875923, -73.91045 40.875977, -73.910313 40.876019, -73.910172 40.876046, -73.909752 40.876129, -73.909641 40.876165, -73.909538 40.876213, -73.909447 40.876272, -73.909417 40.875953, -73.908429 40.876014, -73.908493 40.87664, -73.908511 40.876726, -73.908527 40.876763, -73.908579 40.876833, -73.908655 40.876914, -73.909046 40.877221, -73.908677 40.877584, -73.908554 40.877712, -73.908502 40.877691, -73.908005 40.877478, -73.90782 40.877201, -73.907652 40.876934, -73.907306 40.876519, -73.907245 40.876446, -73.90723 40.876427, -73.907198 40.876389, -73.907363 40.876303, -73.907538 40.876206, -73.907708 40.876104, -73.907873 40.875997, -73.908031 40.875884, -73.908183 40.875767, -73.908328 40.875645, -73.90866 40.875378, -73.908995 40.875114, -73.909671 40.874589, -73.910203 40.874214, -73.91027 40.874272, -73.911088 40.874662, -73.912266 40.875044, -73.911457 40.875675))",0.599,0.448789572,218.0,156.5383244,10.82902107,30.52866593,20.78694513,9.741720797,45.76923281,351.37,571870.0,0.468514717
14090,360610044000,"POLYGON ((-73.97365 40.73231, -73.961436 40.727298, -73.961501 40.726986, -73.961531 40.72591, -73.961611 40.724951, -73.961618 40.724861, -73.961606 40.724836, -73.96155 40.724722, -73.961537 40.724695, -73.961538 40.724584, -73.961539 40.724401, -73.961543 40.723876, -73.962014 40.723369, -73.962645 40.722747, -73.969293 40.725812, -73.971396 40.726662, -73.971307 40.727339, -73.971282 40.727526, -73.971287 40.7283, -73.971282 40.729251, -73.972017 40.730232, -73.973451 40.731367, -73.97365 40.73231))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
14091,360610044008,"POLYGON ((-73.980275 40.73441, -73.979864 40.734975, -73.979254 40.734685, -73.978984 40.734558, -73.977722 40.734041, -73.977803 40.733938, -73.977873 40.733819, -73.977923 40.733701, -73.977955 40.733579, -73.977969 40.733471, -73.977966 40.733323, -73.977945 40.733203, -73.977916 40.733109, -73.978284 40.733084, -73.978503 40.73273, -73.979716 40.733364, -73.980019 40.7335, -73.980711 40.733813, -73.980275 40.73441))",0.569,0.300744879,651.0,296.9432127,75.27531948,17.11067204,17.11067204,0.0,0.0,269.57,789513.0,0.646822633
14092,360610044005,"POLYGON ((-73.981127 40.733242, -73.980711 40.733813, -73.980019 40.7335, -73.979716 40.733364, -73.978503 40.73273, -73.978216 40.73238, -73.978559 40.732039, -73.979819 40.732522, -73.980251 40.732152, -73.980591 40.73221, -73.980842 40.732321, -73.981562 40.732643, -73.981127 40.733242))",0.792,0.273690406,1202.0,111.5316515,3.846840195,38.55312804,6.952911363,11.61343425,32.02072678,187.76,774310.0,0.634367304
14093,360610044004,"POLYGON ((-73.980027 40.730781, -73.979932 40.730885, -73.97933 40.731579, -73.980228 40.731951, -73.980251 40.732152, -73.979819 40.732522, -73.978559 40.732039, -73.978216 40.73238, -73.976886 40.731791, -73.976929 40.73148, -73.977082 40.7313, -73.977496 40.7313, -73.977901 40.731211, -73.978023 40.730773, -73.97779 40.730368, -73.9777 40.729928, -73.978001 40.729429, -73.980338 40.730448, -73.980027 40.730781))",0.949,0.045360825,491.0,134.3079098,1.503446752,19.97861487,19.97861487,0.0,0.0,119.36,946637.0,0.775549278
14094,360610044007,"POLYGON ((-73.978284 40.733084, -73.977916 40.733109, -73.977945 40.733203, -73.977966 40.733323, -73.977969 40.733471, -73.977955 40.733579, -73.977923 40.733701, -73.977873 40.733819, -73.977803 40.733938, -73.977722 40.734041, -73.976983 40.73373, -73.976165 40.733385, -73.97542 40.733005, -73.975446 40.732964, -73.975526 40.732858, -73.97563 40.732752, -73.975751 40.732656, -73.975877 40.732576, -73.976005 40.732513, -73.976157 40.732454, -73.976259 40.732426, -73.976316 40.732411, -73.976246 40.732287, -73.976049 40.731941, -73.976886 40.731791, -73.978216 40.73238, -73.978503 40.73273, -73.978284 40.733084))",0.694,0.168629882,1179.0,229.8754762,9.841518822,18.8219486,18.8219486,0.0,0.0,186.42,773358.0,0.633587361
14095,360610044001,"POLYGON ((-73.977901 40.731211, -73.977496 40.7313, -73.977082 40.7313, -73.976929 40.73148, -73.976886 40.731791, -73.976049 40.731941, -73.975227 40.731415, -73.974889 40.731293, -73.973988 40.730968, -73.974778 40.729793, -73.975488 40.730084, -73.975919 40.73026, -73.97603 40.730432, -73.976119 40.730418, -73.976204 40.730418, -73.976324 40.730378, -73.976506 40.730446, -73.976631 40.730509, -73.976819 40.730566, -73.97699 40.730571, -73.977098 40.73056, -73.977212 40.730509, -73.977406 40.730429, -73.977582 40.730378, -73.97779 40.730368, -73.978023 40.730773, -73.977901 40.731211))",0.833,0.180926916,860.0,294.2051619,15.92947565,28.45427488,28.45427488,0.0,0.0,211.9,876050.0,0.717719617
14096,360610044006,"POLYGON ((-73.976259 40.732426, -73.976157 40.732454, -73.976005 40.732513, -73.975877 40.732576, -73.975751 40.732656, -73.97563 40.732752, -73.975526 40.732858, -73.975446 40.732964, -73.97542 40.733005, -73.974828 40.732764, -73.974649 40.732691, -73.974492 40.732622, -73.974412 40.732592, -73.97436 40.732572, -73.974243 40.732536, -73.974077 40.73247, -73.973796 40.732325, -73.97365 40.73231, -73.973451 40.731367, -73.973634 40.73124, -73.97366 40.731235, -73.973697 40.731227, -73.973781 40.731204, -73.97382 40.731191, -73.973912 40.73116, -73.973974 40.731139, -73.973936 40.731027, -73.973988 40.730968, -73.974889 40.731293, -73.975227 40.731415, -73.976049 40.731941, -73.976246 40.732287, -73.976316 40.732411, -73.976259 40.732426))",0.784,0.4164859,475.0,86.22599037,0.749791221,35.41382338,20.62461384,14.78920954,91.44882179,233.35,694144.0,0.568689876
14097,360610044003,"POLYGON ((-73.9777 40.729928, -73.97779 40.730368, -73.977582 40.730378, -73.977406 40.730429, -73.977212 40.730509, -73.977098 40.73056, -73.97699 40.730571, -73.976819 40.730566, -73.976631 40.730509, -73.976506 40.730446, -73.976324 40.730378, -73.976204 40.730418, -73.976119 40.730418, -73.97603 40.730432, -73.975919 40.73026, -73.975488 40.730084, -73.974778 40.729793, -73.975237 40.729164, -73.975696 40.728475, -73.978001 40.729429, -73.9777 40.729928))",0.654,0.306846999,928.0,282.466296,5.004114553,38.457799,11.18292027,15.7473121,113.591271,175.69,902427.0,0.739329446
14098,360610044002,"POLYGON ((-73.975237 40.729164, -73.974778 40.729793, -73.973988 40.730968, -73.973936 40.731027, -73.973974 40.731139, -73.973912 40.73116, -73.97382 40.731191, -73.973781 40.731204, -73.973697 40.731227, -73.97366 40.731235, -73.973634 40.73124, -73.973451 40.731367, -73.972017 40.730232, -73.971282 40.729251, -73.971287 40.7283, -73.971282 40.727526, -73.971307 40.727339, -73.971396 40.726662, -73.971857 40.726759, -73.971977 40.72683, -73.97205 40.726881, -73.973298 40.727428, -73.975696 40.728475, -73.975237 40.729164))",0.662,0.177165354,558.0,100.3117337,5.782938086,30.5005716,23.17585817,7.324713425,47.47347327,214.58,946069.0,0.775083934
14099,360610309004,"POLYGON ((-73.912786 40.875634, -73.910607 40.877355, -73.909985 40.877828, -73.909775 40.877729, -73.909574 40.877618, -73.909384 40.877495, -73.909208 40.877362, -73.909046 40.877221, -73.908655 40.876914, -73.908579 40.876833, -73.908527 40.876763, -73.908511 40.876726, -73.908493 40.87664, -73.908429 40.876014, -73.909417 40.875953, -73.909447 40.876272, -73.909538 40.876213, -73.909641 40.876165, -73.909752 40.876129, -73.910172 40.876046, -73.910313 40.876019, -73.91045 40.875977, -73.91058 40.875923, -73.9107 40.875856, -73.910807 40.875779, -73.910899 40.875693, -73.910962 40.875653, -73.91104 40.875622, -73.911127 40.875603, -73.911219 40.8756, -73.911309 40.875613, -73.911389 40.875639, -73.911457 40.875675, -73.912266 40.875044, -73.912388 40.87509, -73.912503 40.875154, -73.912603 40.875233, -73.912685 40.875325, -73.912743 40.875426, -73.912777 40.87553, -73.912786 40.875634))",0.656,0.422976501,260.0,82.67810132,24.34756117,17.23206789,12.15551609,5.076551798,29.48506925,465.37,566133.0,0.463814577
14100,360610309005,"POLYGON ((-73.915168 40.875695, -73.915125 40.875845, -73.914905 40.876578, -73.912205 40.878178, -73.911405 40.879278, -73.91031 40.879047, -73.910184 40.879021, -73.910044 40.878991, -73.909505 40.878878, -73.909189 40.878168, -73.908682 40.877763, -73.908554 40.877712, -73.908677 40.877584, -73.909046 40.877221, -73.909208 40.877362, -73.909384 40.877495, -73.909574 40.877618, -73.909775 40.877729, -73.909985 40.877828, -73.910607 40.877355, -73.912786 40.875634, -73.912777 40.87553, -73.912743 40.875426, -73.912685 40.875325, -73.912603 40.875233, -73.912503 40.875154, -73.912388 40.87509, -73.912266 40.875044, -73.911088 40.874662, -73.91027 40.874272, -73.910203 40.874214, -73.910335 40.874122, -73.910393 40.87408, -73.910485 40.874015, -73.910532 40.874066, -73.9152 40.875581, -73.915168 40.875695))",0.6665000000000001,0.444448576,295.5,172.57093676,13.623170302,19.05196298,16.460532565,2.591430412,50.09770505,400.995,573758.0,0.4700614945
14101,360610309003,"POLYGON ((-73.908995 40.875114, -73.90866 40.875378, -73.908328 40.875645, -73.908183 40.875767, -73.908031 40.875884, -73.907873 40.875997, -73.907708 40.876104, -73.907538 40.876206, -73.907363 40.876303, -73.907198 40.876389, -73.907105 40.876277, -73.907078 40.875561, -73.907047 40.874724, -73.907 40.873455, -73.907236 40.8735, -73.907452 40.873544, -73.908417 40.873746, -73.908556 40.873775, -73.909671 40.874589, -73.908995 40.875114))",0.677,0.465920651,331.0,262.4637722,2.898779434,20.87185807,20.76554904,0.106309026,70.71034085,336.62,581383.0,0.476308412
14102,360610121023,"POLYGON ((-73.99407 40.761552, -73.993101 40.761143, -73.99281 40.76102, -73.99123 40.760354, -73.991685 40.759729, -73.994526 40.760927, -73.99407 40.761552))",0.6735348837209303,0.46262106520930235,333.48837209302326,256.36394289058137,2.831509635,20.447011835999998,20.28749748351163,0.14646143258139535,69.12062669569767,-1996.7665116279068,568006.2790697674,0.47485049120930234
14103,360610121024,"POLYGON ((-73.993609 40.762184, -73.992656 40.761784, -73.992363 40.76166, -73.990764 40.760988, -73.99123 40.760354, -73.99281 40.76102, -73.993101 40.761143, -73.99407 40.761552, -73.993609 40.762184))",0.6700697674418605,0.4593214794186047,335.9767441860465,250.26411358116277,2.7642398360000002,20.022165601999998,19.809445927023255,0.1866138391627907,67.53091254139534,-4330.153023255813,554629.5581395349,0.47339257041860466
14104,360610153026,"POLYGON ((-73.982201 40.774679, -73.98217 40.77549, -73.98066 40.774852, -73.981114 40.774227, -73.981573 40.773602, -73.982222 40.773873, -73.982201 40.774679))",0.6666046511627908,0.456021893627907,338.4651162790698,244.16428427174418,2.6969700370000003,19.597319367999997,19.331394370534884,0.22676624574418605,65.94119838709302,-6663.53953488372,541252.8372093023,0.471934649627907
14105,360610121012,"POLYGON ((-73.99123 40.760354, -73.990764 40.760988, -73.988718 40.760125, -73.987927 40.759791, -73.988391 40.759164, -73.988842 40.758533, -73.991685 40.759729, -73.99123 40.760354))",0.663139534883721,0.45272230783720935,340.95348837209303,238.06445496232558,2.6297002380000003,19.172473133999997,18.85334281404651,0.26691865232558143,64.3514842327907,-8996.926046511626,527876.1162790698,0.4704767288372093
14106,360610121011,"POLYGON ((-73.99214 40.759103, -73.991685 40.759729, -73.988842 40.758533, -73.989297 40.757907, -73.989791 40.757234, -73.990646 40.757594, -73.992633 40.75843, -73.99214 40.759103))",0.6596744186046513,0.4494227220465116,343.4418604651163,231.964625652907,2.562430439,18.7476269,18.37529125755814,0.3070710589069767,62.76177007848837,-11330.312558139532,514499.39534883725,0.46901880804651164
14107,360610153025,"POLYGON ((-73.983106 40.776601, -73.983047 40.776683, -73.982137 40.776297, -73.98217 40.77549, -73.983505 40.776058, -73.983106 40.776601))",0.6562093023255814,0.44612313625581396,345.93023255813955,225.86479634348836,2.49516064,18.322780666,17.89723970106977,0.34722346548837213,61.17205592418604,-13663.69906976744,501122.67441860464,0.46756088725581396
14109,360610108021,"POLYGON ((-73.964005 40.759649, -73.963556 40.760281, -73.961966 40.759619, -73.962432 40.758981, -73.962925 40.758309, -73.963771 40.758665, -73.964503 40.758974, -73.964005 40.759649))",0.6492790697674419,0.4395239646744186,350.90697674418607,213.66513772465117,2.360621042,17.473088198,16.941136588093023,0.42752827865116283,57.99262761558139,-18330.472093023254,474369.23255813954,0.4646450456744186
