"","X","GEOID","geometry","P_WrkAge","Pct_AO1","R_HiWageWk","D1B","D1C","D3A","D3AMM","D3APO","D3B","D4A","D5AR","D5CRI","D1C_Cat","D3B_Cat"
"1155",15718,360610099010,"POLYGON ((-74.016606 40.746962, -74.016013 40.749396, -74.015505 40.751483, -74.015013 40.753506, -74.008569 40.751842, -74.008646 40.751676, -74.009101 40.750704, -74.010633 40.751308, -74.010741 40.751006, -74.009425 40.750402, -74.009252 40.749971, -74.009641 40.749949, -74.009996 40.74893, -74.011216 40.749021, -74.011302 40.748655, -74.008994 40.748417, -74.009127 40.747737, -74.011403 40.747992, -74.01154 40.747619, -74.009235 40.747373, -74.0093 40.746737, -74.011537 40.746992, -74.011694 40.746662, -74.009297 40.746336, -74.009452 40.745694, -74.011675 40.745946, -74.011863 40.745526, -74.009655 40.745293, -74.009662 40.744943, -74.008799 40.744814, -74.008994 40.743951, -74.009331 40.743998, -74.009429 40.743623, -74.012285 40.74387, -74.012359 40.743541, -74.009579 40.743259, -74.009706 40.742958, -74.009166 40.742894, -74.009331 40.742572, -74.017283 40.74418, -74.016606 40.746962))",0.809368421052632,0.244704064105263,0.103385478525456,0.300303042096618,0.0332554686691557,0.107244283189164,0.0287486178778872,0.0637617441580151,0,0.98868383299537,0.655551673854808,0.655551673526316,"Medium","Low"
"1156",15719,360610136032,"POLYGON ((-73.951723 40.773657, -73.951261 40.774292, -73.950775 40.774086, -73.949828 40.773687, -73.94901 40.773342, -73.949476 40.772708, -73.950279 40.773046, -73.951067 40.773379, -73.95123 40.773448, -73.951274 40.773466, -73.951296 40.773475, -73.951366 40.773505, -73.951429 40.773532, -73.951467 40.773548, -73.951723 40.773657))",0.79878947368421,0.248795308368421,0.105670365468798,0.317882735976746,0.0324144446111641,0.100573132060385,0.0261351071617157,0.0579652219618319,0,0.988758460298428,0.653847769163775,0.653847768842105,"Medium","Low"
"1157",15720,360610135025,"POLYGON ((-73.997351 40.77205, -73.997268 40.772128, -73.997186 40.772281, -73.997004 40.772529, -73.996118 40.772198, -73.994944 40.771717, -73.994603 40.772222, -73.996425 40.773051, -73.996227 40.773325, -73.994204 40.772504, -73.993952 40.772876, -73.993728 40.77286, -73.993625 40.772852, -73.99355 40.772847, -73.993325 40.772831, -73.993782 40.772199, -73.993908 40.772033, -73.994021 40.771862, -73.994121 40.771685, -73.994208 40.771505, -73.99441 40.770685, -73.994532 40.769933, -73.994797 40.769337, -73.994849 40.769257, -73.995055 40.769344, -73.996445 40.769795, -73.995948 40.770372, -73.996142 40.770455, -73.99593 40.770672, -73.99562 40.770536, -73.995364 40.770907, -73.997477 40.771859, -73.997351 40.77205))",0.78821052631579,0.252886552631579,0.107955252412139,0.335462429856874,0.0315734205531725,0.0939019809316056,0.0235215964455441,0.0521686997656487,0,0.988833087601486,0.652143864472742,0.652143864157895,"Medium","Low"
"1158",15721,360610042003,"POLYGON ((-73.989903 40.734435, -73.98888 40.73401, -73.988843 40.733994, -73.988779 40.733966, -73.988402 40.733807, -73.987616 40.733476, -73.987578 40.73346, -73.98718 40.733292, -73.987683 40.732604, -73.988393 40.732904, -73.988864 40.733103, -73.988909 40.733122, -73.989868 40.733528, -73.989848 40.73396, -73.989903 40.734435))",0.777631578947368,0.256977796894737,0.110240139355481,0.353042123737003,0.0307323964951808,0.0872308298028265,0.0209080857293725,0.0463721775694656,0,0.988907714904544,0.650439959781709,0.650439959473684,"Medium","Low"
"1159",15722,360610099020,"POLYGON ((-74.014249 40.756656, -74.013784 40.756601, -74.007205 40.754682, -74.007789 40.753872, -74.007876 40.753648, -74.008358 40.752354, -74.008656 40.752464, -74.008749 40.75234, -74.00987 40.752829, -74.009786 40.752949, -74.00992 40.752999, -74.010034 40.752812, -74.008422 40.75215, -74.008486 40.752026, -74.00998 40.752601, -74.010101 40.752621, -74.010148 40.752524, -74.008947 40.752013, -74.00855 40.751883, -74.008569 40.751842, -74.015013 40.753506, -74.014249 40.756656))",0.767052631578947,0.261069041157895,0.112525026298822,0.370621817617131,0.0298913724371892,0.0805596786740474,0.018294575013201,0.0405756553732824,0,0.988982342207601,0.648736055090676,0.648736054789474,"Medium","Low"
"1160",15723,360610129020,"POLYGON ((-74.006169 40.768315, -74.005371 40.769408, -74.004653 40.770391, -74.004235 40.770197, -74.000801 40.768738, -74.000268 40.768511, -74.000598 40.768223, -73.997473 40.766797, -73.997934 40.76612, -74.001248 40.767429, -74.001708 40.766878, -73.998277 40.765397, -73.9989 40.764594, -74.00206 40.765912, -74.002674 40.766161, -74.006583 40.767748, -74.006169 40.768315))",0.756473684210526,0.265160285421053,0.114809913242164,0.388201511497259,0.0290503483791976,0.0738885275452684,0.0156810642970294,0.0347791331770992,0,0.989056969510659,0.647032150399643,0.647032150105263,"Medium","Low"
"1161",15724,360610040023,"POLYGON ((-73.988153 40.731965, -73.987489 40.731686, -73.98738 40.73164, -73.985909 40.731019, -73.986375 40.73038, -73.987985 40.731058, -73.988021 40.731073, -73.988613 40.731323, -73.988153 40.731965))",0.745894736842105,0.26925152968421,0.117094800185506,0.405781205377387,0.0282093243212059,0.0672173764164893,0.0130675535808578,0.028982610980916,0,0.989131596813717,0.64532824570861,0.645328245421053,"Medium","Low"
"1162",15725,360610029023,"POLYGON ((-73.999653 40.715167, -73.999321 40.715918, -73.998491 40.715633, -73.998866 40.714995, -73.998796 40.714502, -73.999593 40.714451, -73.999653 40.715167))",0.735315789473684,0.273342773947368,0.119379687128847,0.423360899257515,0.0273683002632143,0.0605462252877102,0.0104540428646863,0.0231860887847328,0,0.989206224116774,0.643624341017577,0.643624340736842,"Medium","Low"
"1163",15726,360610180005,"POLYGON ((-73.939189 40.795072, -73.938707 40.795727, -73.938285 40.796301, -73.937946 40.796159, -73.937523 40.795983, -73.935912 40.795312, -73.936361 40.794698, -73.936808 40.794085, -73.937257 40.79347, -73.938393 40.793947, -73.939021 40.79421, -73.93963 40.794467, -73.939189 40.795072))",0.724736842105263,0.277434018210526,0.121664574072189,0.440940593137644,0.0265272762052227,0.0538750741589311,0.0078405321485147,0.0173895665885496,0,0.989280851419832,0.641920436326544,0.641920436052632,"Medium","Low"
"1164",15727,360610132022,"POLYGON ((-73.950932 40.770709, -73.950435 40.771391, -73.950122 40.771259, -73.949984 40.7712, -73.948715 40.770664, -73.948644 40.770635, -73.948231 40.77046, -73.94842 40.770151, -73.948474 40.770088, -73.950211 40.770811, -73.950305 40.770703, -73.95044 40.7705, -73.950635 40.770583, -73.950932 40.770709))",0.714157894736842,0.281525262473684,0.12394946101553,0.458520287017772,0.025686252147231,0.047203923030152,0.00522702143234313,0.0115930443923664,0,0.98935547872289,0.640216531635511,0.640216531368421,"Medium","Low"
"1165",15728,360610132013,"POLYGON ((-73.95232 40.768806, -73.951858 40.769441, -73.949366 40.768396, -73.949253 40.768355, -73.949042 40.768263, -73.950093 40.767036, -73.950281 40.767122, -73.950399 40.767162, -73.950496 40.767205, -73.952788 40.76817, -73.95232 40.768806))",0.703578947368421,0.285616506736842,0.126234347958872,0.4760999808979,0.0248452280892394,0.040532771901373,0.00261351071617157,0.00579652219618319,0,0.989430106025948,0.638512626944478,0.638512626684211,"Medium","Low"
"1166",15729,360610144025,"POLYGON ((-73.94617 40.777231, -73.94435 40.77646, -73.943819 40.776235, -73.944278 40.775608, -73.944439 40.775677, -73.944761 40.775813, -73.946628 40.776604, -73.94617 40.777231))",0.693,0.289707751,0.128519234902214,0.493679674778028,0.0240042040312478,0.0338616207725939,0,0,0,0.989504733329006,0.636808722253445,0.636808722,"Medium","Low"
"1167",15730,360610144027,"POLYGON ((-73.945267 40.774252, -73.944765 40.774936, -73.944278 40.775608, -73.943819 40.776235, -73.943379 40.776868, -73.942913 40.777493, -73.942833 40.777495, -73.942685 40.777498, -73.94259 40.7775, -73.942235 40.777567, -73.941958 40.776339, -73.941937 40.776031, -73.942358 40.775805, -73.942491 40.775487, -73.942758 40.774872, -73.944337 40.773108, -73.944466 40.773065, -73.944531 40.773093, -73.944751 40.773191, -73.945728 40.773622, -73.945267 40.774252))",0.71725,0.26797405425,0.117343649258543,0.428489052955635,0.026850738987481,0.0860028512846852,0.159178919390481,0,0,0.989150253639481,0.624266755256832,0.624266755,"Medium","Low"
"1168",15731,360610090007,"POLYGON ((-73.973045 40.752692, -73.972588 40.753318, -73.971683 40.75294, -73.970733 40.752543, -73.970341 40.752379, -73.970804 40.751748, -73.971263 40.751122, -73.973503 40.752065, -73.973045 40.752692))",0.7415,0.2462403575,0.106168063614872,0.363298431133242,0.0296972739437143,0.138144081796776,0.318357838780961,0,0,0.988795773949957,0.611724788260219,0.611724788,"Medium","Low"
"1169",15732,360610091006,"POLYGON ((-73.997099 40.747205, -73.995124 40.746369, -73.994262 40.746004, -73.994709 40.745383, -73.997552 40.746581, -73.997099 40.747205))",0.76575,0.22450666075,0.0949924779712014,0.298107809310848,0.0325438088999475,0.190285312308868,0.477536758171442,0,0,0.988441294260433,0.599182821263606,0.599182821,"Medium","Low"
"1170",15733,360610087003,"POLYGON ((-73.998972 40.74463, -73.996129 40.743431, -73.99658 40.742811, -73.999422 40.744009, -73.998972 40.74463))",0.79,0.202772964,0.0838168923275306,0.232917187488455,0.0353903438561807,0.242426542820959,0.636715677561923,0,0,0.988086814570909,0.586640854266993,0.586640854,"Medium","Low"
"1171",15734,360610091004,"POLYGON ((-73.995645 40.744099, -73.995161 40.744763, -73.992748 40.743748, -73.992318 40.743568, -73.992805 40.742901, -73.993292 40.742233, -73.996129 40.743431, -73.995645 40.744099))",0.975,0.093352192,0.0833870621104664,0.210202420880899,0.0500179265153231,0.238729325959666,0.439549685461571,0.046942789592684,0,0.988086814570909,0.665792780939241,0.665792781,"High","Low"
"1172",15735,360610155024,"POLYGON ((-73.988095 40.777144, -73.988055 40.777221, -73.987743 40.777846, -73.987412 40.778524, -73.987291 40.77877, -73.985713 40.778112, -73.985931 40.777812, -73.986169 40.777484, -73.986286 40.777324, -73.986815 40.776599, -73.98811 40.777116, -73.988095 40.777144))",0.947,0.08341383775,0.0809692671394799,0.192511695379307,0.0411547789113469,0.2267953883476,0.418955859773748,0.035207092194513,0,0.988428053764713,0.64879788825514,0.64879788825,"High","Low"
"1173",15736,360610151021,"POLYGON ((-73.989767 40.776217, -73.989201 40.776859, -73.988774 40.776673, -73.98843 40.776531, -73.987241 40.776017, -73.987711 40.775373, -73.988177 40.774735, -73.988699 40.774958, -73.988918 40.775051, -73.98919 40.775167, -73.99032 40.775658, -73.989767 40.776217))",0.919,0.0734754835,0.0785514721684934,0.174820969877715,0.0322916313073706,0.214861450735535,0.398362034085926,0.023471394796342,0,0.988769292958517,0.631802995571038,0.6318029955,"Medium","Low"
"1174",15737,360610070013,"POLYGON ((-73.976348 40.744092, -73.974015 40.743095, -73.974406 40.742558, -73.974924 40.741847, -73.975735 40.742199, -73.976597 40.742575, -73.976125 40.743195, -73.976758 40.743472, -73.976348 40.744092))",0.891,0.06353712925,0.076133677197507,0.157130244376123,0.0234284837033944,0.202927513123469,0.377768208398103,0.011735697398171,0,0.989110532152321,0.614808102886936,0.61480810275,"Medium","Low"
"1175",15738,360610180003,"POLYGON ((-73.94141 40.796042, -73.940929 40.7967, -73.938707 40.795727, -73.939189 40.795072, -73.93963 40.794467, -73.941876 40.795406, -73.94141 40.796042))",0.863,0.053598775,0.0737158822265205,0.139439518874531,0.0145653360994181,0.190993575511403,0.35717438271028,0,0,0.989451771346125,0.597813210202834,0.59781321,"Low","Low"
"1176",15739,360610155020,"POLYGON ((-73.997807 40.779767, -73.997408 40.780313, -73.995868 40.782423, -73.995769 40.782558, -73.995639 40.782511, -73.991637 40.780918, -73.98919 40.779942, -73.991604 40.779816, -73.991751 40.779582, -73.98896 40.779685, -73.990761 40.777688, -73.993869 40.778097, -73.997677 40.779711, -73.997807 40.779767))",0.844777777777778,0.0581478681111111,0.0776798720061131,0.161010022033357,0.0149547952296139,0.187409798603768,0.354350611760197,0,0,0.989581332780614,0.602124925970045,0.602124925777778,"Low","Low"
"1177",15740,360610129010,"POLYGON ((-74.008603 40.764981, -74.006583 40.767748, -74.002674 40.766161, -74.00206 40.765912, -74.002304 40.765496, -73.99918 40.764142, -73.99965 40.763537, -73.999893 40.76342, -74.002864 40.764693, -74.003144 40.764377, -74.001031 40.763348, -74.001347 40.762903, -74.003568 40.763799, -74.003767 40.763564, -74.001492 40.762553, -74.001716 40.762208, -74.004683 40.763432, -74.008212 40.764823, -74.008603 40.764981))",0.826555555555555,0.0626969612222222,0.0816438617857058,0.182580525192183,0.0153442543598098,0.183826021696134,0.351526840810115,0,0,0.989710894215103,0.606436641737256,0.606436641555556,"Low","Low"
"1178",15741,360610125003,"POLYGON ((-73.986855 40.761256, -73.986561 40.76166, -73.984464 40.760773, -73.98472 40.760274, -73.984808 40.760104, -73.987015 40.761038, -73.986855 40.761256))",0.808333333333333,0.0672460543333333,0.0856078515652984,0.204151028351009,0.0157337134900056,0.180242244788499,0.348703069860032,0,0,0.989840455649593,0.610748357504466,0.610748357333333,"Low","Low"
"1179",15742,360610136033,"POLYGON ((-73.952186 40.77302, -73.951863 40.773464, -73.951781 40.773577, -73.951771 40.773591, -73.951723 40.773657, -73.951467 40.773548, -73.951429 40.773532, -73.951366 40.773505, -73.951296 40.773475, -73.951274 40.773466, -73.95123 40.773448, -73.951067 40.773379, -73.950279 40.773046, -73.949476 40.772708, -73.949704 40.772393, -73.949719 40.772372, -73.949731 40.772355, -73.9498 40.77226, -73.949847 40.772195, -73.949878 40.772153, -73.949937 40.772073, -73.950499 40.772309, -73.951697 40.772813, -73.951716 40.772821, -73.951874 40.772888, -73.952186 40.77302))",0.790111111111111,0.0717951474444444,0.089571841344891,0.225721531509835,0.0161231726202014,0.176658467880865,0.345879298909949,0,0,0.989970017084082,0.615060073271677,0.615060073111111,"Low","Low"
"1180",15743,360610129023,"POLYGON ((-74.001248 40.767429, -73.997934 40.76612, -73.997473 40.766797, -74.000598 40.768223, -74.000268 40.768511, -73.996933 40.767139, -73.996878 40.766831, -73.996667 40.76674, -73.997129 40.766101, -73.997575 40.765489, -73.998041 40.764863, -73.998489 40.764242, -73.99858 40.764279, -73.998706 40.764335, -73.998853 40.764399, -73.9989 40.764594, -73.998277 40.765397, -74.001708 40.766878, -74.001248 40.767429))",0.771888888888889,0.0763442405555556,0.0935358311244836,0.247292034668661,0.0165126317503972,0.17307469097323,0.343055527959867,0,0,0.990099578518571,0.619371789038888,0.619371788888889,"Low","Low"
"1181",15744,360610240003,"POLYGON ((-73.925714 40.787297, -73.925683 40.787604, -73.925636 40.788045, -73.925526 40.788501, -73.925242 40.789225, -73.924998 40.789642, -73.92481 40.78987, -73.924479 40.790271, -73.924133 40.790649, -73.923512 40.791325, -73.922785 40.792119, -73.922983 40.792211, -73.923007 40.792238, -73.923027 40.792267, -73.923043 40.792298, -73.923054 40.79233, -73.923062 40.792362, -73.923064 40.792395, -73.922919 40.792571, -73.922713 40.792861, -73.922652 40.792865, -73.922591 40.792873, -73.922531 40.792885, -73.922456 40.792905, -73.922383 40.792931, -73.922314 40.792962, -73.92225 40.792998, -73.922194 40.793036, -73.922142 40.793078, -73.921978 40.793001, -73.921337 40.792701, -73.920563 40.792989, -73.916292 40.791128, -73.916186 40.791035, -73.916155 40.791016, -73.916856 40.790353, -73.917035 40.790501, -73.917104 40.790429, -73.917414 40.790334, -73.917973 40.790067, -73.918345 40.789863, -73.918519 40.789689, -73.91855 40.789552, -73.918525 40.789459, -73.918481 40.789428, -73.919158 40.788672, -73.920038 40.787729, -73.921006 40.786662, -73.921806 40.785818, -73.921974 40.785744, -73.92216 40.785502, -73.922197 40.785396, -73.922811 40.783597, -73.923065 40.783343, -73.924755 40.784717, -73.925061 40.785142, -73.925242 40.785441, -73.925455 40.785897, -73.925581 40.786259, -73.925612 40.786487, -73.925683 40.786825, -73.925714 40.787297))",0.753666666666667,0.0808933336666667,0.0974998209040762,0.268862537827488,0.016902090880593,0.169490914065595,0.340231757009784,0,0,0.990229139953061,0.623683504806098,0.623683504666667,"Low","Low"
"1182",15745,360610062003,"POLYGON ((-73.964114 40.732939, -73.962307 40.733119, -73.962288 40.732899, -73.964088 40.732753, -73.964114 40.732939))",0.735444444444444,0.0854424267777778,0.101463810683669,0.290433040986314,0.0172915500107889,0.165907137157961,0.337407986059701,0,0,0.99035870138755,0.627995220573309,0.627995220444444,"Low","Low"
"1183",15746,360610135020,"POLYGON ((-74.002302 40.77361, -74.001618 40.774548, -74.000912 40.775514, -74.000447 40.776152, -74.000219 40.776047, -73.996783 40.774416, -73.995969 40.774012, -73.996142 40.773831, -73.993952 40.772876, -73.994204 40.772504, -73.996227 40.773325, -73.996425 40.773051, -73.994603 40.772222, -73.994944 40.771717, -73.996118 40.772198, -73.997004 40.772529, -73.997186 40.772281, -73.997268 40.772128, -73.997351 40.77205, -73.997477 40.771859, -73.995364 40.770907, -73.99562 40.770536, -73.99593 40.770672, -73.996142 40.770455, -73.995948 40.770372, -73.996445 40.769795, -73.998783 40.770812, -73.999198 40.771002, -74.002953 40.772719, -74.002302 40.77361))",0.717222222222222,0.0899915198888889,0.105427800463261,0.31200354414514,0.0176810091409847,0.162323360250326,0.334584215109618,0,0,0.99048826282204,0.63230693634052,0.632306936222222,"Low","Low"
